what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349265993416
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349266001214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266003433
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349266004744
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266004927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266008895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266012637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266024119
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266024763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266024940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266028185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1349266028793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349266029243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266030833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1349266031582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349266032377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349266032852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266034285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266036762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266036935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266039852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266061194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266070380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266079389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266086760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266095506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266101725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266107912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266108116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266112728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266114996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266122623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266125795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266128718
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349266131991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266132184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266135661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266142966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266143260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266145787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266146079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266148579
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349266158958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266160975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266165493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349266165582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349266165583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266166985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266168655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266171820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266172908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266592061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266606218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266609672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266646176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266652087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266657710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349266665106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349266665867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266692166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266702075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266706621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266710075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266712578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266712831
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266715072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266725431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266727508
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266733211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266734478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266755118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266758215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266762337
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349266765018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266768339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266773225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349266773351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1349266773351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266774099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266860576
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266863064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266867263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266870876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349266889582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266903058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266905268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266906046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349266919497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266920864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349266921928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266922799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266927301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266946703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266947205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349266951093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266961183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266968719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349266968893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349266972822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267057549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267089426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267090727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267096066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267100565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267107938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267108356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267109236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267133901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267138942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267196512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267198914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267216571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267218780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267233772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267249230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267263543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267263812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267265498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267281615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267285437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267285648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267286754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267295041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267297916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267300571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267352053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267356055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267438053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267443830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267444109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267454761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267487842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267488146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267490226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267497067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267503511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267507389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267516876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267517120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267525290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267535255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267537707
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349267537886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349267542684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349267543432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349267544805
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349267547317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349267552699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267553847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267562498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267564775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267568324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349267577334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267580839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267585461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267585797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349267588373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349267598425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268470613
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349268485134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349268485465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268491291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268499969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268500172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268503335
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349268507440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349268507714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268510937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268511123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268516549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268529248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268545344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268548088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268558428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268558791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268560769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268589349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268592869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268593051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268594340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268597049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268597241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268598500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268608952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268609201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268616219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268627377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268834081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268854085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268855403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268899946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268900255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268902922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268903179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268905600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349268909559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349268911224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268911779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268913176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268918824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268923219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349268930972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268938463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268943551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268943739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268944609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268947319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268953815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349268954010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268955596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268958298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349268993246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349268999951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269000186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269001923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269012597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269016923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269134627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269141234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269148479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269156896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349269163607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349269171250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349269174453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269197865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269199420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349269210674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349269212953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269214874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269215180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269218216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269231054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269235114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269235266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269235986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269246354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349269249204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349269256012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349269273872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269276233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269276465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349269316950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269319019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349269319251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349269320062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349269329887
